pais,quantidade,valor,ano,categoria
Hungria,0,0,1992,Vinhos de mesa
Hungria,0,0,1993,Vinhos de mesa
Hungria,0,0,1994,Vinhos de mesa
Hungria,0,0,1995,Vinhos de mesa
Hungria,0,0,1996,Vinhos de mesa
Hungria,0,0,1997,Vinhos de mesa
Hungria,0,0,1998,Vinhos de mesa
Hungria,0,0,1999,Vinhos de mesa
Hungria,0,0,2000,Vinhos de mesa
Hungria,0,0,2001,Vinhos de mesa
Hungria,0,0,2002,Vinhos de mesa
Hungria,13391,39649,2003,Vinhos de mesa
Hungria,10967,26900,2004,Vinhos de mesa
Hungria,10858,53615,2005,Vinhos de mesa
Hungria,10530,54542,2006,Vinhos de mesa
Hungria,14600,82552,2007,Vinhos de mesa
Hungria,15981,90021,2008,Vinhos de mesa
Hungria,12632,87626,2009,Vinhos de mesa
Hungria,15193,160961,2010,Vinhos de mesa
Hungria,15073,256240,2011,Vinhos de mesa
Hungria,10404,168862,2012,Vinhos de mesa
Hungria,10911,140198,2013,Vinhos de mesa
Hungria,18733,114610,2014,Vinhos de mesa
Hungria,5117,74688,2015,Vinhos de mesa
Hungria,8315,58756,2016,Vinhos de mesa
Hungria,23813,168353,2017,Vinhos de mesa
Hungria,23742,113405,2018,Vinhos de mesa
Hungria,34591,146500,2019,Vinhos de mesa
Hungria,5254,25250,2020,Vinhos de mesa
Hungria,20174,160816,2021,Vinhos de mesa
Hungria,29260,160168,2022,Vinhos de mesa
Hungria,41905,316481,2023,Vinhos de mesa
Hungria,27820,238501,2024,Vinhos de mesa
Indonésia,0,0,1970,Vinhos de mesa
Indonésia,0,0,1971,Vinhos de mesa
Indonésia,0,0,1972,Vinhos de mesa
Indonésia,0,0,1973,Vinhos de mesa
Indonésia,0,0,1974,Vinhos de mesa
Indonésia,0,0,1975,Vinhos de mesa
Indonésia,0,0,1976,Vinhos de mesa
Indonésia,0,0,1977,Vinhos de mesa
Indonésia,0,0,1978,Vinhos de mesa
Indonésia,0,0,1979,Vinhos de mesa
Indonésia,0,0,1980,Vinhos de mesa
Indonésia,0,0,1981,Vinhos de mesa
Indonésia,0,0,1982,Vinhos de mesa
Indonésia,0,0,1983,Vinhos de mesa
Indonésia,0,0,1984,Vinhos de mesa
Indonésia,0,0,1985,Vinhos de mesa
Indonésia,0,0,1986,Vinhos de mesa
Indonésia,0,0,1987,Vinhos de mesa
Indonésia,0,0,1988,Vinhos de mesa
Indonésia,0,0,1989,Vinhos de mesa
Indonésia,0,0,1990,Vinhos de mesa
Indonésia,0,0,1991,Vinhos de mesa
Indonésia,0,0,1992,Vinhos de mesa
Indonésia,0,0,1993,Vinhos de mesa
Indonésia,0,0,1994,Vinhos de mesa
Indonésia,0,0,1995,Vinhos de mesa
Indonésia,0,0,1996,Vinhos de mesa
Indonésia,0,0,1997,Vinhos de mesa
Indonésia,0,0,1998,Vinhos de mesa
Indonésia,0,0,1999,Vinhos de mesa
Indonésia,0,0,2000,Vinhos de mesa
Indonésia,0,0,2001,Vinhos de mesa
Indonésia,0,0,2002,Vinhos de mesa
Indonésia,0,0,2003,Vinhos de mesa
Indonésia,0,0,2004,Vinhos de mesa
Indonésia,0,0,2005,Vinhos de mesa
Indonésia,0,0,2006,Vinhos de mesa
Indonésia,0,0,2007,Vinhos de mesa
Indonésia,0,0,2008,Vinhos de mesa
Indonésia,0,0,2009,Vinhos de mesa
Indonésia,0,0,2010,Vinhos de mesa
Indonésia,0,0,2011,Vinhos de mesa
Indonésia,0,0,2012,Vinhos de mesa
Indonésia,0,0,2013,Vinhos de mesa
Indonésia,0,0,2014,Vinhos de mesa
Indonésia,0,0,2015,Vinhos de mesa
Indonésia,0,43,2016,Vinhos de mesa
Indonésia,0,0,2017,Vinhos de mesa
Indonésia,36,210,2018,Vinhos de mesa
Indonésia,258,1464,2019,Vinhos de mesa
Indonésia,0,0,2020,Vinhos de mesa
Indonésia,0,0,2021,Vinhos de mesa
Indonésia,0,0,2022,Vinhos de mesa
Indonésia,0,0,2023,Vinhos de mesa
Indonésia,0,0,2024,Vinhos de mesa
Irlanda,0,0,1970,Vinhos de mesa
Irlanda,0,0,1971,Vinhos de mesa
Irlanda,0,0,1972,Vinhos de mesa
Irlanda,0,0,1973,Vinhos de mesa
Irlanda,0,0,1974,Vinhos de mesa
Irlanda,0,0,1975,Vinhos de mesa
Irlanda,0,0,1976,Vinhos de mesa
Irlanda,0,0,1977,Vinhos de mesa
Irlanda,0,0,1978,Vinhos de mesa
Irlanda,0,0,1979,Vinhos de mesa
Irlanda,0,0,1980,Vinhos de mesa
Irlanda,0,0,1981,Vinhos de mesa
Irlanda,0,0,1982,Vinhos de mesa
Irlanda,0,0,1983,Vinhos de mesa
Irlanda,0,0,1984,Vinhos de mesa
Irlanda,0,0,1985,Vinhos de mesa
Irlanda,0,0,1986,Vinhos de mesa
Irlanda,0,0,1987,Vinhos de mesa
Irlanda,0,0,1988,Vinhos de mesa
Irlanda,0,0,1989,Vinhos de mesa
Irlanda,0,0,1990,Vinhos de mesa
Irlanda,0,0,1991,Vinhos de mesa
Irlanda,0,0,1992,Vinhos de mesa
Irlanda,0,0,1993,Vinhos de mesa
Irlanda,0,0,1994,Vinhos de mesa
Irlanda,0,0,1995,Vinhos de mesa
Irlanda,0,0,1996,Vinhos de mesa
Irlanda,0,0,1997,Vinhos de mesa
Irlanda,0,0,1998,Vinhos de mesa
Irlanda,0,0,1999,Vinhos de mesa
Irlanda,0,0,2000,Vinhos de mesa
Irlanda,0,0,2001,Vinhos de mesa
Irlanda,0,0,2002,Vinhos de mesa
Irlanda,0,0,2003,Vinhos de mesa
Irlanda,0,0,2004,Vinhos de mesa
Irlanda,0,0,2005,Vinhos de mesa
Irlanda,0,0,2006,Vinhos de mesa
Irlanda,0,0,2007,Vinhos de mesa
Irlanda,0,0,2008,Vinhos de mesa
Irlanda,0,0,2009,Vinhos de mesa
Irlanda,0,0,2010,Vinhos de mesa
Irlanda,0,0,2011,Vinhos de mesa
Irlanda,0,0,2012,Vinhos de mesa
Irlanda,0,0,2013,Vinhos de mesa
Irlanda,0,0,2014,Vinhos de mesa
Irlanda,0,0,2015,Vinhos de mesa
Irlanda,0,43,2016,Vinhos de mesa
Irlanda,0,0,2017,Vinhos de mesa
Irlanda,107,954,2018,Vinhos de mesa
Irlanda,179,1705,2019,Vinhos de mesa
Irlanda,0,0,2020,Vinhos de mesa
Irlanda,0,0,2021,Vinhos de mesa
Irlanda,0,0,2022,Vinhos de mesa
Irlanda,0,0,2023,Vinhos de mesa
Irlanda,0,0,2024,Vinhos de mesa
Israel,0,0,1970,Vinhos de mesa
Israel,0,0,1971,Vinhos de mesa
Israel,0,0,1972,Vinhos de mesa
Israel,0,0,1973,Vinhos de mesa
Israel,0,0,1974,Vinhos de mesa
Israel,0,0,1975,Vinhos de mesa
Israel,0,0,1976,Vinhos de mesa
Israel,0,0,1977,Vinhos de mesa
Israel,0,0,1978,Vinhos de mesa
Israel,0,0,1979,Vinhos de mesa
Israel,0,0,1980,Vinhos de mesa
Israel,0,0,1981,Vinhos de mesa
Israel,0,0,1982,Vinhos de mesa
Israel,0,0,1983,Vinhos de mesa
Israel,0,0,1984,Vinhos de mesa
Israel,0,0,1985,Vinhos de mesa
Israel,0,0,1986,Vinhos de mesa
Israel,0,0,1987,Vinhos de mesa
Israel,0,0,1988,Vinhos de mesa
Israel,0,0,1989,Vinhos de mesa
Israel,0,0,1990,Vinhos de mesa
Israel,0,0,1991,Vinhos de mesa
Israel,0,0,1992,Vinhos de mesa
Israel,0,0,1993,Vinhos de mesa
Israel,0,0,1994,Vinhos de mesa
Israel,0,0,1995,Vinhos de mesa
Israel,0,0,1996,Vinhos de mesa
Israel,0,0,1997,Vinhos de mesa
Israel,0,0,1998,Vinhos de mesa
Israel,0,0,1999,Vinhos de mesa
Israel,0,0,2000,Vinhos de mesa
Israel,0,0,2001,Vinhos de mesa
Israel,0,0,2002,Vinhos de mesa
Israel,0,0,2003,Vinhos de mesa
Israel,0,0,2004,Vinhos de mesa
Israel,0,0,2005,Vinhos de mesa
Israel,0,0,2006,Vinhos de mesa
Israel,13250,27398,2007,Vinhos de mesa
Israel,8694,41161,2008,Vinhos de mesa
Israel,8924,36534,2009,Vinhos de mesa
Israel,15782,93252,2010,Vinhos de mesa
Israel,16382,68676,2011,Vinhos de mesa
Israel,8439,47579,2012,Vinhos de mesa
Israel,24622,97645,2013,Vinhos de mesa
Israel,7734,40372,2014,Vinhos de mesa
Israel,19028,55248,2015,Vinhos de mesa
Israel,12548,44277,2016,Vinhos de mesa
Israel,37302,120463,2017,Vinhos de mesa
Israel,40354,182017,2018,Vinhos de mesa
Israel,52237,182602,2019,Vinhos de mesa
Israel,38239,224349,2020,Vinhos de mesa
Israel,60281,298732,2021,Vinhos de mesa
Israel,19589,82489,2022,Vinhos de mesa
Israel,48772,259405,2023,Vinhos de mesa
Israel,37533,183392,2024,Vinhos de mesa
Itália,58802,32376,1970,Vinhos de mesa
Itália,108409,56377,1971,Vinhos de mesa
Itália,142196,96943,1972,Vinhos de mesa
Itália,258754,186334,1973,Vinhos de mesa
Itália,305763,278089,1974,Vinhos de mesa
Itália,250541,244731,1975,Vinhos de mesa
Itália,304377,276633,1976,Vinhos de mesa
Itália,348461,349392,1977,Vinhos de mesa
Itália,250535,268114,1978,Vinhos de mesa
Itália,407274,562726,1979,Vinhos de mesa
Itália,217226,283635,1980,Vinhos de mesa
Itália,178772,222760,1981,Vinhos de mesa
Itália,284440,322430,1982,Vinhos de mesa
Itália,266333,308260,1983,Vinhos de mesa
Itália,132321,141201,1984,Vinhos de mesa
Itália,327976,385365,1985,Vinhos de mesa
Itália,430029,601494,1986,Vinhos de mesa
Itália,306950,467597,1987,Vinhos de mesa
Itália,410419,703116,1988,Vinhos de mesa
Itália,750290,1341632,1989,Vinhos de mesa
Itália,497616,1284638,1990,Vinhos de mesa
Itália,566035,1331248,1991,Vinhos de mesa
Itália,540439,1307032,1992,Vinhos de mesa
Itália,1333424,2404136,1993,Vinhos de mesa
Itália,2745848,5058009,1994,Vinhos de mesa
Itália,3859353,7542440,1995,Vinhos de mesa
Itália,3771901,8178592,1996,Vinhos de mesa
Itália,5203832,11182645,1997,Vinhos de mesa
Itália,5481659,12837955,1998,Vinhos de mesa
Itália,6187860,14604418,1999,Vinhos de mesa
Itália,8261193,16364713,2000,Vinhos de mesa
Itália,8113437,15592191,2001,Vinhos de mesa
Itália,5878763,11408242,2002,Vinhos de mesa
Itália,5237027,10545425,2003,Vinhos de mesa
Itália,6190395,12223247,2004,Vinhos de mesa
Itália,6010760,11300501,2005,Vinhos de mesa
Itália,7983641,17018760,2006,Vinhos de mesa
Itália,9177932,22023175,2007,Vinhos de mesa
Itália,9723292,24378627,2008,Vinhos de mesa
Itália,8387908,23079424,2009,Vinhos de mesa
Itália,11911190,28683242,2010,Vinhos de mesa
Itália,12025827,35481781,2011,Vinhos de mesa
Itália,10506144,30750897,2012,Vinhos de mesa
Itália,8308831,30799292,2013,Vinhos de mesa
Itália,8566756,31697736,2014,Vinhos de mesa
Itália,8261383,25846195,2015,Vinhos de mesa
Itália,7936409,22216811,2016,Vinhos de mesa
Itália,11538990,33707111,2017,Vinhos de mesa
Itália,10154564,34857594,2018,Vinhos de mesa
Itália,10323254,33355982,2019,Vinhos de mesa
Itália,9659999,32477890,2020,Vinhos de mesa
Itália,11231625,39852162,2021,Vinhos de mesa
Itália,9622119,33330465,2022,Vinhos de mesa
Itália,8868133,34760596,2023,Vinhos de mesa
Itália,9861350,39485660,2024,Vinhos de mesa
Iugoslávia,702,326,1970,Vinhos de mesa
Iugoslávia,640,375,1971,Vinhos de mesa
Iugoslávia,1824,1137,1972,Vinhos de mesa
Iugoslávia,1251,813,1973,Vinhos de mesa
Iugoslávia,2520,1804,1974,Vinhos de mesa
Iugoslávia,7969,5128,1975,Vinhos de mesa
Iugoslávia,2100,1870,1976,Vinhos de mesa
Iugoslávia,1764,1570,1977,Vinhos de mesa
Iugoslávia,1764,1630,1978,Vinhos de mesa
Iugoslávia,2100,2050,1979,Vinhos de mesa
Iugoslávia,0,0,1980,Vinhos de mesa
Iugoslávia,0,0,1981,Vinhos de mesa
Iugoslávia,1350,1650,1982,Vinhos de mesa
Iugoslávia,0,0,1983,Vinhos de mesa
Iugoslávia,0,0,1984,Vinhos de mesa
Iugoslávia,14238,11619,1985,Vinhos de mesa
Iugoslávia,0,0,1986,Vinhos de mesa
Iugoslávia,17835,14390,1987,Vinhos de mesa
Iugoslávia,20160,17700,1988,Vinhos de mesa
Iugoslávia,17100,19150,1989,Vinhos de mesa
Iugoslávia,38640,44100,1990,Vinhos de mesa
Iugoslávia,25650,31825,1991,Vinhos de mesa
Iugoslávia,25596,31968,1992,Vinhos de mesa
Iugoslávia,8550,10500,1993,Vinhos de mesa
Iugoslávia,25920,36000,1994,Vinhos de mesa
Iugoslávia,51840,81408,1995,Vinhos de mesa
Iugoslávia,0,0,1996,Vinhos de mesa
Iugoslávia,0,0,1997,Vinhos de mesa
Iugoslávia,0,0,1998,Vinhos de mesa
Iugoslávia,0,0,1999,Vinhos de mesa
Iugoslávia,0,0,2000,Vinhos de mesa
Iugoslávia,0,0,2001,Vinhos de mesa
Iugoslávia,0,0,2002,Vinhos de mesa
Iugoslávia,0,0,2003,Vinhos de mesa
Iugoslávia,0,0,2004,Vinhos de mesa
Iugoslávia,0,0,2005,Vinhos de mesa
Iugoslávia,0,0,2006,Vinhos de mesa
Iugoslávia,0,0,2007,Vinhos de mesa
Iugoslávia,0,0,2008,Vinhos de mesa
Iugoslávia,0,0,2009,Vinhos de mesa
Iugoslávia,0,0,2010,Vinhos de mesa
Iugoslávia,0,0,2011,Vinhos de mesa
Iugoslávia,0,0,2012,Vinhos de mesa
Iugoslávia,0,0,2013,Vinhos de mesa
Iugoslávia,0,0,2014,Vinhos de mesa
Iugoslávia,0,0,2015,Vinhos de mesa
Iugoslávia,0,0,2016,Vinhos de mesa
Iugoslávia,0,0,2017,Vinhos de mesa
Iugoslávia,0,0,2018,Vinhos de mesa
Iugoslávia,0,0,2019,Vinhos de mesa
Iugoslávia,0,0,2020,Vinhos de mesa
Iugoslávia,0,0,2021,Vinhos de mesa
Iugoslávia,0,0,2022,Vinhos de mesa
Iugoslávia,0,0,2023,Vinhos de mesa
Iugoslávia,0,0,2024,Vinhos de mesa
Japão,0,0,1970,Vinhos de mesa
Japão,0,0,1971,Vinhos de mesa
Japão,0,0,1972,Vinhos de mesa
Japão,0,0,1973,Vinhos de mesa
Japão,0,0,1974,Vinhos de mesa
Japão,0,0,1975,Vinhos de mesa
Japão,0,0,1976,Vinhos de mesa
Japão,0,0,1977,Vinhos de mesa
Japão,0,0,1978,Vinhos de mesa
Japão,0,0,1979,Vinhos de mesa
Japão,0,0,1980,Vinhos de mesa
Japão,0,0,1981,Vinhos de mesa
Japão,0,0,1982,Vinhos de mesa
Japão,0,0,1983,Vinhos de mesa
Japão,0,0,1984,Vinhos de mesa
Japão,0,0,1985,Vinhos de mesa
Japão,0,0,1986,Vinhos de mesa
Japão,0,0,1987,Vinhos de mesa
Japão,0,0,1988,Vinhos de mesa
Japão,0,0,1989,Vinhos de mesa
Japão,0,0,1990,Vinhos de mesa
Japão,0,0,1991,Vinhos de mesa
Japão,0,0,1992,Vinhos de mesa
Japão,0,0,1993,Vinhos de mesa
Japão,0,0,1994,Vinhos de mesa
Japão,0,0,1995,Vinhos de mesa
Japão,0,0,1996,Vinhos de mesa
Japão,0,0,1997,Vinhos de mesa
Japão,0,0,1998,Vinhos de mesa
Japão,0,0,1999,Vinhos de mesa
Japão,0,0,2000,Vinhos de mesa
Japão,0,0,2001,Vinhos de mesa
Japão,0,0,2002,Vinhos de mesa
Japão,0,0,2003,Vinhos de mesa
Japão,0,0,2004,Vinhos de mesa
Japão,0,0,2005,Vinhos de mesa
Japão,0,0,2006,Vinhos de mesa
Japão,0,0,2007,Vinhos de mesa
Japão,0,0,2008,Vinhos de mesa
Japão,0,0,2009,Vinhos de mesa
Japão,0,0,2010,Vinhos de mesa
Japão,0,0,2011,Vinhos de mesa
Japão,0,0,2012,Vinhos de mesa
Japão,0,0,2013,Vinhos de mesa
Japão,0,0,2014,Vinhos de mesa
Japão,0,0,2015,Vinhos de mesa
Japão,0,0,2016,Vinhos de mesa
Japão,0,0,2017,Vinhos de mesa
Japão,0,0,2018,Vinhos de mesa
Japão,153,1429,2019,Vinhos de mesa
Japão,0,0,2020,Vinhos de mesa
Japão,0,0,2021,Vinhos de mesa
Japão,0,0,2022,Vinhos de mesa
Japão,86,3427,2023,Vinhos de mesa
Japão,411,4363,2024,Vinhos de mesa
Luxemburgo,0,0,1970,Vinhos de mesa
Luxemburgo,0,0,1971,Vinhos de mesa
Luxemburgo,0,0,1972,Vinhos de mesa
Luxemburgo,0,0,1973,Vinhos de mesa
Luxemburgo,0,0,1974,Vinhos de mesa
Luxemburgo,0,0,1975,Vinhos de mesa
Luxemburgo,0,0,1976,Vinhos de mesa
Luxemburgo,0,0,1977,Vinhos de mesa
Luxemburgo,0,0,1978,Vinhos de mesa
Luxemburgo,0,0,1979,Vinhos de mesa
Luxemburgo,0,0,1980,Vinhos de mesa
Luxemburgo,0,0,1981,Vinhos de mesa
Luxemburgo,0,0,1982,Vinhos de mesa
Luxemburgo,0,0,1983,Vinhos de mesa
Luxemburgo,0,0,1984,Vinhos de mesa
Luxemburgo,0,0,1985,Vinhos de mesa
Luxemburgo,0,0,1986,Vinhos de mesa
Luxemburgo,0,0,1987,Vinhos de mesa
Luxemburgo,0,0,1988,Vinhos de mesa
Luxemburgo,0,0,1989,Vinhos de mesa
Luxemburgo,0,0,1990,Vinhos de mesa
Luxemburgo,0,0,1991,Vinhos de mesa
Luxemburgo,0,0,1992,Vinhos de mesa
Luxemburgo,0,0,1993,Vinhos de mesa
Luxemburgo,0,0,1994,Vinhos de mesa
Luxemburgo,0,0,1995,Vinhos de mesa
Luxemburgo,0,0,1996,Vinhos de mesa
Luxemburgo,0,0,1997,Vinhos de mesa
Luxemburgo,0,0,1998,Vinhos de mesa
Luxemburgo,0,0,1999,Vinhos de mesa
Luxemburgo,0,0,2000,Vinhos de mesa
Luxemburgo,0,0,2001,Vinhos de mesa
Luxemburgo,0,0,2002,Vinhos de mesa
Luxemburgo,0,0,2003,Vinhos de mesa
Luxemburgo,0,0,2004,Vinhos de mesa
Luxemburgo,0,0,2005,Vinhos de mesa
Luxemburgo,0,0,2006,Vinhos de mesa
Luxemburgo,0,0,2007,Vinhos de mesa
Luxemburgo,0,0,2008,Vinhos de mesa
Luxemburgo,0,0,2009,Vinhos de mesa
Luxemburgo,0,0,2010,Vinhos de mesa
Luxemburgo,0,0,2011,Vinhos de mesa
Luxemburgo,0,0,2012,Vinhos de mesa
Luxemburgo,0,0,2013,Vinhos de mesa
Luxemburgo,0,0,2014,Vinhos de mesa
Luxemburgo,0,0,2015,Vinhos de mesa
Luxemburgo,0,43,2016,Vinhos de mesa
Luxemburgo,0,0,2017,Vinhos de mesa
Luxemburgo,5,42,2018,Vinhos de mesa
Luxemburgo,0,0,2019,Vinhos de mesa
Luxemburgo,0,0,2020,Vinhos de mesa
Luxemburgo,0,0,2021,Vinhos de mesa
Luxemburgo,0,0,2022,Vinhos de mesa
Luxemburgo,0,0,2023,Vinhos de mesa
Luxemburgo,6,59,2024,Vinhos de mesa
Líbano,0,0,1970,Vinhos de mesa
Líbano,0,0,1971,Vinhos de mesa
Líbano,0,0,1972,Vinhos de mesa
Líbano,0,0,1973,Vinhos de mesa
Líbano,0,0,1974,Vinhos de mesa
Líbano,0,0,1975,Vinhos de mesa
Líbano,0,0,1976,Vinhos de mesa
Líbano,0,0,1977,Vinhos de mesa
Líbano,0,0,1978,Vinhos de mesa
Líbano,0,0,1979,Vinhos de mesa
Líbano,0,0,1980,Vinhos de mesa
Líbano,0,0,1981,Vinhos de mesa
Líbano,0,0,1982,Vinhos de mesa
Líbano,0,0,1983,Vinhos de mesa
Líbano,0,0,1984,Vinhos de mesa
Líbano,0,0,1985,Vinhos de mesa
Líbano,0,0,1986,Vinhos de mesa
Líbano,0,0,1987,Vinhos de mesa
Líbano,0,0,1988,Vinhos de mesa
Líbano,0,0,1989,Vinhos de mesa
Líbano,0,0,1990,Vinhos de mesa
Líbano,0,0,1991,Vinhos de mesa
Líbano,0,0,1992,Vinhos de mesa
Líbano,0,0,1993,Vinhos de mesa
Líbano,0,0,1994,Vinhos de mesa
Líbano,0,0,1995,Vinhos de mesa
Líbano,0,0,1996,Vinhos de mesa
Líbano,0,0,1997,Vinhos de mesa
Líbano,0,0,1998,Vinhos de mesa
Líbano,0,0,1999,Vinhos de mesa
Líbano,0,0,2000,Vinhos de mesa
Líbano,0,0,2001,Vinhos de mesa
Líbano,0,0,2002,Vinhos de mesa
Líbano,1116,8013,2003,Vinhos de mesa
Líbano,662,2726,2004,Vinhos de mesa
Líbano,1431,12774,2005,Vinhos de mesa
Líbano,5121,10605,2006,Vinhos de mesa
Líbano,6768,25265,2007,Vinhos de mesa
Líbano,10270,47054,2008,Vinhos de mesa
Líbano,5310,34971,2009,Vinhos de mesa
Líbano,15741,123283,2010,Vinhos de mesa
Líbano,17685,137954,2011,Vinhos de mesa
Líbano,5805,47826,2012,Vinhos de mesa
Líbano,6588,75810,2013,Vinhos de mesa
Líbano,47610,270145,2014,Vinhos de mesa
Líbano,6480,56196,2015,Vinhos de mesa
Líbano,10665,71374,2016,Vinhos de mesa
Líbano,12737,93480,2017,Vinhos de mesa
Líbano,19742,150044,2018,Vinhos de mesa
Líbano,21836,167358,2019,Vinhos de mesa
Líbano,12384,45908,2020,Vinhos de mesa
Líbano,24194,78872,2021,Vinhos de mesa
Líbano,30149,182548,2022,Vinhos de mesa
Líbano,14328,106610,2023,Vinhos de mesa
Líbano,8730,45866,2024,Vinhos de mesa
Macedônia,0,0,1970,Vinhos de mesa
Macedônia,0,0,1971,Vinhos de mesa
Macedônia,0,0,1972,Vinhos de mesa
Macedônia,0,0,1973,Vinhos de mesa
Macedônia,0,0,1974,Vinhos de mesa
Macedônia,0,0,1975,Vinhos de mesa
Macedônia,0,0,1976,Vinhos de mesa
Macedônia,0,0,1977,Vinhos de mesa
Macedônia,0,0,1978,Vinhos de mesa
Macedônia,0,0,1979,Vinhos de mesa
Macedônia,0,0,1980,Vinhos de mesa
Macedônia,0,0,1981,Vinhos de mesa
Macedônia,0,0,1982,Vinhos de mesa
Macedônia,0,0,1983,Vinhos de mesa
Macedônia,0,0,1984,Vinhos de mesa
Macedônia,0,0,1985,Vinhos de mesa
Macedônia,0,0,1986,Vinhos de mesa
Macedônia,0,0,1987,Vinhos de mesa
Macedônia,0,0,1988,Vinhos de mesa
Macedônia,0,0,1989,Vinhos de mesa
Macedônia,0,0,1990,Vinhos de mesa
Macedônia,0,0,1991,Vinhos de mesa
Macedônia,0,0,1992,Vinhos de mesa
Macedônia,0,0,1993,Vinhos de mesa
Macedônia,0,0,1994,Vinhos de mesa
Macedônia,0,0,1995,Vinhos de mesa
Macedônia,0,0,1996,Vinhos de mesa
Macedônia,0,0,1997,Vinhos de mesa
Macedônia,0,0,1998,Vinhos de mesa
Macedônia,0,0,1999,Vinhos de mesa
Macedônia,0,0,2000,Vinhos de mesa
Macedônia,0,0,2001,Vinhos de mesa
Macedônia,0,0,2002,Vinhos de mesa
Macedônia,0,0,2003,Vinhos de mesa
Macedônia,0,0,2004,Vinhos de mesa
Macedônia,0,0,2005,Vinhos de mesa
Macedônia,0,0,2006,Vinhos de mesa
Macedônia,0,0,2007,Vinhos de mesa
Macedônia,0,0,2008,Vinhos de mesa
Macedônia,0,0,2009,Vinhos de mesa
Macedônia,0,0,2010,Vinhos de mesa
Macedônia,0,0,2011,Vinhos de mesa
Macedônia,0,0,2012,Vinhos de mesa
Macedônia,0,0,2013,Vinhos de mesa
Macedônia,252,497,2014,Vinhos de mesa
Macedônia,0,0,2015,Vinhos de mesa
Macedônia,0,0,2016,Vinhos de mesa
Macedônia,0,0,2017,Vinhos de mesa
Macedônia,0,0,2018,Vinhos de mesa
Macedônia,1323,874,2019,Vinhos de mesa
Macedônia,0,0,2020,Vinhos de mesa
Macedônia,0,0,2021,Vinhos de mesa
Macedônia,0,0,2022,Vinhos de mesa
Macedônia,8522,17172,2023,Vinhos de mesa
Macedônia,0,0,2024,Vinhos de mesa
Marrocos,0,0,1970,Vinhos de mesa
Marrocos,0,0,1971,Vinhos de mesa
Marrocos,0,0,1972,Vinhos de mesa
Marrocos,0,0,1973,Vinhos de mesa
Marrocos,0,0,1974,Vinhos de mesa
Marrocos,0,0,1975,Vinhos de mesa
Marrocos,0,0,1976,Vinhos de mesa
Marrocos,0,0,1977,Vinhos de mesa
Marrocos,0,0,1978,Vinhos de mesa
Marrocos,0,0,1979,Vinhos de mesa
Marrocos,0,0,1980,Vinhos de mesa
Marrocos,0,0,1981,Vinhos de mesa
Marrocos,0,0,1982,Vinhos de mesa
Marrocos,0,0,1983,Vinhos de mesa
Marrocos,0,0,1984,Vinhos de mesa
Marrocos,0,0,1985,Vinhos de mesa
Marrocos,0,0,1986,Vinhos de mesa
Marrocos,0,0,1987,Vinhos de mesa
Marrocos,0,0,1988,Vinhos de mesa
Marrocos,0,0,1989,Vinhos de mesa
Marrocos,0,0,1990,Vinhos de mesa
Marrocos,0,0,1991,Vinhos de mesa
Marrocos,0,0,1992,Vinhos de mesa
Marrocos,0,0,1993,Vinhos de mesa
Marrocos,0,0,1994,Vinhos de mesa
Marrocos,0,0,1995,Vinhos de mesa
Marrocos,0,0,1996,Vinhos de mesa
Marrocos,0,0,1997,Vinhos de mesa
Marrocos,0,0,1998,Vinhos de mesa
Marrocos,0,0,1999,Vinhos de mesa
Marrocos,0,0,2000,Vinhos de mesa
Marrocos,0,0,2001,Vinhos de mesa
Marrocos,0,0,2002,Vinhos de mesa
Marrocos,0,0,2003,Vinhos de mesa
Marrocos,0,0,2004,Vinhos de mesa
Marrocos,0,0,2005,Vinhos de mesa
Marrocos,0,0,2006,Vinhos de mesa
Marrocos,0,0,2007,Vinhos de mesa
Marrocos,0,0,2008,Vinhos de mesa
Marrocos,0,0,2009,Vinhos de mesa
Marrocos,0,0,2010,Vinhos de mesa
Marrocos,0,0,2011,Vinhos de mesa
Marrocos,450,3851,2012,Vinhos de mesa
Marrocos,0,0,2013,Vinhos de mesa
Marrocos,0,0,2014,Vinhos de mesa
Marrocos,1755,15082,2015,Vinhos de mesa
Marrocos,0,0,2016,Vinhos de mesa
Marrocos,0,0,2017,Vinhos de mesa
Marrocos,0,0,2018,Vinhos de mesa
Marrocos,2250,16816,2019,Vinhos de mesa
Marrocos,2160,8326,2020,Vinhos de mesa
Marrocos,986,6958,2021,Vinhos de mesa
Marrocos,13932,46497,2022,Vinhos de mesa
Marrocos,603,2349,2023,Vinhos de mesa
Marrocos,0,0,2024,Vinhos de mesa
Moldávia,0,0,1970,Vinhos de mesa
Moldávia,0,0,1971,Vinhos de mesa
Moldávia,0,0,1972,Vinhos de mesa
Moldávia,0,0,1973,Vinhos de mesa
Moldávia,0,0,1974,Vinhos de mesa
Moldávia,0,0,1975,Vinhos de mesa
Moldávia,0,0,1976,Vinhos de mesa
Moldávia,0,0,1977,Vinhos de mesa
Moldávia,0,0,1978,Vinhos de mesa
Moldávia,0,0,1979,Vinhos de mesa
Moldávia,0,0,1980,Vinhos de mesa
Moldávia,0,0,1981,Vinhos de mesa
Moldávia,0,0,1982,Vinhos de mesa
Moldávia,0,0,1983,Vinhos de mesa
Moldávia,0,0,1984,Vinhos de mesa
Moldávia,0,0,1985,Vinhos de mesa
Moldávia,0,0,1986,Vinhos de mesa
Moldávia,0,0,1987,Vinhos de mesa
