categoria,item,quantidade,ano
DERIVADOS,Vinho Composto,0,2005
DERIVADOS,Vinho Composto,0,2006
DERIVADOS,Vinho Composto,0,2007
DERIVADOS,Vinho Composto,0,2008
DERIVADOS,Vinho Composto,0,2009
DERIVADOS,Vinho Composto,0,2010
DERIVADOS,Vinho Composto,0,2011
DERIVADOS,Vinho Composto,0,2012
DERIVADOS,Vinho Composto,0,2013
DERIVADOS,Vinho Composto,3000,2014
DERIVADOS,Vinho Composto,0,2015
DERIVADOS,Vinho Composto,0,2016
DERIVADOS,Vinho Composto,0,2017
DERIVADOS,Vinho Composto,0,2018
DERIVADOS,Vinho Composto,0,2019
DERIVADOS,Vinho Composto,0,2020
DERIVADOS,Vinho Composto,160000,2021
DERIVADOS,Vinho Composto,0,2022
DERIVADOS,Vinho Composto,0,2023
DERIVADOS,Vinho Composto,0,2024
DERIVADOS,Vinho acidificado,0,1970
DERIVADOS,Vinho acidificado,0,1971
DERIVADOS,Vinho acidificado,0,1972
DERIVADOS,Vinho acidificado,0,1973
DERIVADOS,Vinho acidificado,0,1974
DERIVADOS,Vinho acidificado,0,1975
DERIVADOS,Vinho acidificado,0,1976
DERIVADOS,Vinho acidificado,0,1977
DERIVADOS,Vinho acidificado,0,1978
DERIVADOS,Vinho acidificado,0,1979
DERIVADOS,Vinho acidificado,0,1980
DERIVADOS,Vinho acidificado,0,1981
DERIVADOS,Vinho acidificado,0,1982
DERIVADOS,Vinho acidificado,0,1983
DERIVADOS,Vinho acidificado,0,1984
DERIVADOS,Vinho acidificado,0,1985
DERIVADOS,Vinho acidificado,0,1986
DERIVADOS,Vinho acidificado,0,1987
DERIVADOS,Vinho acidificado,0,1988
DERIVADOS,Vinho acidificado,0,1989
DERIVADOS,Vinho acidificado,0,1990
DERIVADOS,Vinho acidificado,0,1991
DERIVADOS,Vinho acidificado,0,1992
DERIVADOS,Vinho acidificado,0,1993
DERIVADOS,Vinho acidificado,0,1994
DERIVADOS,Vinho acidificado,0,1995
DERIVADOS,Vinho acidificado,0,1996
DERIVADOS,Vinho acidificado,0,1997
DERIVADOS,Vinho acidificado,0,1998
DERIVADOS,Vinho acidificado,0,1999
DERIVADOS,Vinho acidificado,0,2000
DERIVADOS,Vinho acidificado,0,2001
DERIVADOS,Vinho acidificado,0,2002
DERIVADOS,Vinho acidificado,0,2003
DERIVADOS,Vinho acidificado,0,2004
DERIVADOS,Vinho acidificado,0,2005
DERIVADOS,Vinho acidificado,0,2006
DERIVADOS,Vinho acidificado,0,2007
DERIVADOS,Vinho acidificado,0,2008
DERIVADOS,Vinho acidificado,0,2009
DERIVADOS,Vinho acidificado,0,2010
DERIVADOS,Vinho acidificado,0,2011
DERIVADOS,Vinho acidificado,0,2012
DERIVADOS,Vinho acidificado,0,2013
DERIVADOS,Vinho acidificado,0,2014
DERIVADOS,Vinho acidificado,0,2015
DERIVADOS,Vinho acidificado,0,2016
DERIVADOS,Vinho acidificado,0,2017
DERIVADOS,Vinho acidificado,0,2018
DERIVADOS,Vinho acidificado,0,2019
DERIVADOS,Vinho acidificado,65000,2020
DERIVADOS,Vinho acidificado,0,2021
DERIVADOS,Vinho acidificado,0,2022
DERIVADOS,Vinho acidificado,2500,2023
DERIVADOS,Vinho acidificado,0,2024
DERIVADOS,Vinho leve,0,1970
DERIVADOS,Vinho leve,0,1971
DERIVADOS,Vinho leve,0,1972
DERIVADOS,Vinho leve,0,1973
DERIVADOS,Vinho leve,0,1974
DERIVADOS,Vinho leve,0,1975
DERIVADOS,Vinho leve,0,1976
DERIVADOS,Vinho leve,0,1977
DERIVADOS,Vinho leve,0,1978
DERIVADOS,Vinho leve,0,1979
DERIVADOS,Vinho leve,0,1980
DERIVADOS,Vinho leve,0,1981
DERIVADOS,Vinho leve,0,1982
DERIVADOS,Vinho leve,0,1983
DERIVADOS,Vinho leve,0,1984
DERIVADOS,Vinho leve,0,1985
DERIVADOS,Vinho leve,0,1986
DERIVADOS,Vinho leve,0,1987
DERIVADOS,Vinho leve,0,1988
DERIVADOS,Vinho leve,249000,1989
DERIVADOS,Vinho leve,264000,1990
DERIVADOS,Vinho leve,192800,1991
DERIVADOS,Vinho leve,144500,1992
DERIVADOS,Vinho leve,0,1993
DERIVADOS,Vinho leve,0,1994
DERIVADOS,Vinho leve,0,1995
DERIVADOS,Vinho leve,0,1996
DERIVADOS,Vinho leve,0,1997
DERIVADOS,Vinho leve,0,1998
DERIVADOS,Vinho leve,0,1999
DERIVADOS,Vinho leve,0,2000
DERIVADOS,Vinho leve,0,2001
DERIVADOS,Vinho leve,0,2002
DERIVADOS,Vinho leve,11000,2003
DERIVADOS,Vinho leve,6000,2004
DERIVADOS,Vinho leve,16500,2005
DERIVADOS,Vinho leve,0,2006
DERIVADOS,Vinho leve,0,2007
DERIVADOS,Vinho leve,0,2008
DERIVADOS,Vinho leve,0,2009
DERIVADOS,Vinho leve,0,2010
DERIVADOS,Vinho leve,0,2011
DERIVADOS,Vinho leve,0,2012
DERIVADOS,Vinho leve,0,2013
DERIVADOS,Vinho leve,0,2014
DERIVADOS,Vinho leve,0,2015
DERIVADOS,Vinho leve,0,2016
DERIVADOS,Vinho leve,0,2017
DERIVADOS,Vinho leve,8000,2018
DERIVADOS,Vinho leve,0,2019
DERIVADOS,Vinho leve,0,2020
DERIVADOS,Vinho leve,0,2021
DERIVADOS,Vinho leve,0,2022
DERIVADOS,Vinho leve,0,2023
DERIVADOS,Vinho leve,0,2024
DERIVADOS,Vinho licoroso,0,1970
DERIVADOS,Vinho licoroso,0,1971
DERIVADOS,Vinho licoroso,0,1972
DERIVADOS,Vinho licoroso,0,1973
DERIVADOS,Vinho licoroso,0,1974
DERIVADOS,Vinho licoroso,0,1975
DERIVADOS,Vinho licoroso,0,1976
DERIVADOS,Vinho licoroso,0,1977
DERIVADOS,Vinho licoroso,0,1978
DERIVADOS,Vinho licoroso,0,1979
DERIVADOS,Vinho licoroso,0,1980
DERIVADOS,Vinho licoroso,0,1981
DERIVADOS,Vinho licoroso,0,1982
DERIVADOS,Vinho licoroso,0,1983
DERIVADOS,Vinho licoroso,0,1984
DERIVADOS,Vinho licoroso,0,1985
DERIVADOS,Vinho licoroso,0,1986
DERIVADOS,Vinho licoroso,0,1987
DERIVADOS,Vinho licoroso,0,1988
DERIVADOS,Vinho licoroso,0,1989
DERIVADOS,Vinho licoroso,0,1990
DERIVADOS,Vinho licoroso,0,1991
DERIVADOS,Vinho licoroso,0,1992
DERIVADOS,Vinho licoroso,0,1993
DERIVADOS,Vinho licoroso,0,1994
DERIVADOS,Vinho licoroso,0,1995
DERIVADOS,Vinho licoroso,0,1996
DERIVADOS,Vinho licoroso,0,1997
DERIVADOS,Vinho licoroso,0,1998
DERIVADOS,Vinho licoroso,0,1999
DERIVADOS,Vinho licoroso,0,2000
DERIVADOS,Vinho licoroso,0,2001
DERIVADOS,Vinho licoroso,0,2002
DERIVADOS,Vinho licoroso,0,2003
DERIVADOS,Vinho licoroso,77800,2004
DERIVADOS,Vinho licoroso,125700,2005
DERIVADOS,Vinho licoroso,28500,2006
DERIVADOS,Vinho licoroso,27926,2007
DERIVADOS,Vinho licoroso,65650,2008
DERIVADOS,Vinho licoroso,0,2009
DERIVADOS,Vinho licoroso,15000,2010
DERIVADOS,Vinho licoroso,0,2011
DERIVADOS,Vinho licoroso,0,2012
DERIVADOS,Vinho licoroso,100,2013
DERIVADOS,Vinho licoroso,36000,2014
DERIVADOS,Vinho licoroso,56000,2015
DERIVADOS,Vinho licoroso,24200,2016
DERIVADOS,Vinho licoroso,110820,2017
DERIVADOS,Vinho licoroso,124303,2018
DERIVADOS,Vinho licoroso,99485,2019
DERIVADOS,Vinho licoroso,48678,2020
DERIVADOS,Vinho licoroso,30000,2021
DERIVADOS,Vinho licoroso,67000,2022
DERIVADOS,Vinho licoroso,73600,2023
DERIVADOS,Vinho licoroso,0,2024
DERIVADOS,Vinho orgânico,0,1970
DERIVADOS,Vinho orgânico,0,1971
DERIVADOS,Vinho orgânico,0,1972
DERIVADOS,Vinho orgânico,0,1973
DERIVADOS,Vinho orgânico,0,1974
DERIVADOS,Vinho orgânico,0,1975
DERIVADOS,Vinho orgânico,0,1976
DERIVADOS,Vinho orgânico,0,1977
DERIVADOS,Vinho orgânico,0,1978
DERIVADOS,Vinho orgânico,0,1979
DERIVADOS,Vinho orgânico,0,1980
DERIVADOS,Vinho orgânico,0,1981
DERIVADOS,Vinho orgânico,0,1982
DERIVADOS,Vinho orgânico,0,1983
DERIVADOS,Vinho orgânico,0,1984
DERIVADOS,Vinho orgânico,254000,1985
DERIVADOS,Vinho orgânico,171147,1986
DERIVADOS,Vinho orgânico,219100,1987
DERIVADOS,Vinho orgânico,15000,1988
DERIVADOS,Vinho orgânico,85000,1989
DERIVADOS,Vinho orgânico,0,1990
DERIVADOS,Vinho orgânico,137000,1991
DERIVADOS,Vinho orgânico,0,1992
DERIVADOS,Vinho orgânico,0,1993
DERIVADOS,Vinho orgânico,4745442,1994
DERIVADOS,Vinho orgânico,2454500,1995
DERIVADOS,Vinho orgânico,351426,1996
DERIVADOS,Vinho orgânico,4997317,1997
DERIVADOS,Vinho orgânico,3265781,1998
DERIVADOS,Vinho orgânico,8592228,1999
DERIVADOS,Vinho orgânico,0,2000
DERIVADOS,Vinho orgânico,0,2001
DERIVADOS,Vinho orgânico,6705487,2002
DERIVADOS,Vinho orgânico,7584380,2003
DERIVADOS,Vinho orgânico,0,2004
DERIVADOS,Vinho orgânico,0,2005
DERIVADOS,Vinho orgânico,22933,2006
DERIVADOS,Vinho orgânico,307410,2007
DERIVADOS,Vinho orgânico,15000,2008
DERIVADOS,Vinho orgânico,0,2009
DERIVADOS,Vinho orgânico,0,2010
DERIVADOS,Vinho orgânico,5600,2011
DERIVADOS,Vinho orgânico,0,2012
DERIVADOS,Vinho orgânico,0,2013
DERIVADOS,Vinho orgânico,0,2014
DERIVADOS,Vinho orgânico,0,2015
DERIVADOS,Vinho orgânico,0,2016
DERIVADOS,Vinho orgânico,0,2017
DERIVADOS,Vinho orgânico,0,2018
DERIVADOS,Vinho orgânico,0,2019
DERIVADOS,Vinho orgânico,18700,2020
DERIVADOS,Vinho orgânico,93884,2021
DERIVADOS,Vinho orgânico,88890,2022
DERIVADOS,Vinho orgânico,94150,2023
DERIVADOS,Vinho orgânico,0,2024
SUCO,Suco de uva adoçado,0,1970
SUCO,Suco de uva adoçado,0,1971
SUCO,Suco de uva adoçado,0,1972
SUCO,Suco de uva adoçado,0,1973
SUCO,Suco de uva adoçado,0,1974
SUCO,Suco de uva adoçado,0,1975
SUCO,Suco de uva adoçado,0,1976
SUCO,Suco de uva adoçado,0,1977
SUCO,Suco de uva adoçado,0,1978
SUCO,Suco de uva adoçado,0,1979
SUCO,Suco de uva adoçado,0,1980
SUCO,Suco de uva adoçado,0,1981
SUCO,Suco de uva adoçado,0,1982
SUCO,Suco de uva adoçado,0,1983
SUCO,Suco de uva adoçado,0,1984
SUCO,Suco de uva adoçado,0,1985
SUCO,Suco de uva adoçado,0,1986
SUCO,Suco de uva adoçado,0,1987
SUCO,Suco de uva adoçado,0,1988
SUCO,Suco de uva adoçado,0,1989
SUCO,Suco de uva adoçado,0,1990
SUCO,Suco de uva adoçado,0,1991
SUCO,Suco de uva adoçado,0,1992
SUCO,Suco de uva adoçado,0,1993
SUCO,Suco de uva adoçado,0,1994
SUCO,Suco de uva adoçado,0,1995
SUCO,Suco de uva adoçado,0,1996
SUCO,Suco de uva adoçado,0,1997
SUCO,Suco de uva adoçado,0,1998
SUCO,Suco de uva adoçado,0,1999
SUCO,Suco de uva adoçado,0,2000
SUCO,Suco de uva adoçado,0,2001
SUCO,Suco de uva adoçado,0,2002
SUCO,Suco de uva adoçado,0,2003
SUCO,Suco de uva adoçado,0,2004
SUCO,Suco de uva adoçado,1344177,2005
SUCO,Suco de uva adoçado,0,2006
SUCO,Suco de uva adoçado,709098,2007
SUCO,Suco de uva adoçado,815407,2008
SUCO,Suco de uva adoçado,674638,2009
SUCO,Suco de uva adoçado,0,2010
SUCO,Suco de uva adoçado,312200,2011
SUCO,Suco de uva adoçado,533048,2012
SUCO,Suco de uva adoçado,0,2013
SUCO,Suco de uva adoçado,0,2014
SUCO,Suco de uva adoçado,0,2015
SUCO,Suco de uva adoçado,0,2016
SUCO,Suco de uva adoçado,177774,2017
SUCO,Suco de uva adoçado,0,2018
SUCO,Suco de uva adoçado,120320,2019
SUCO,Suco de uva adoçado,107289,2020
SUCO,Suco de uva adoçado,40450,2021
SUCO,Suco de uva adoçado,79130,2022
SUCO,Suco de uva adoçado,94587,2023
SUCO,Suco de uva adoçado,0,2024
SUCO,Suco de uva concentrado,0,1970
SUCO,Suco de uva concentrado,0,1971
SUCO,Suco de uva concentrado,0,1972
SUCO,Suco de uva concentrado,0,1973
SUCO,Suco de uva concentrado,0,1974
SUCO,Suco de uva concentrado,0,1975
SUCO,Suco de uva concentrado,0,1976
SUCO,Suco de uva concentrado,0,1977
SUCO,Suco de uva concentrado,0,1978
SUCO,Suco de uva concentrado,0,1979
SUCO,Suco de uva concentrado,0,1980
SUCO,Suco de uva concentrado,0,1981
SUCO,Suco de uva concentrado,0,1982
SUCO,Suco de uva concentrado,0,1983
SUCO,Suco de uva concentrado,0,1984
SUCO,Suco de uva concentrado,3086961,1985
SUCO,Suco de uva concentrado,2197261,1986
SUCO,Suco de uva concentrado,3206776,1987
SUCO,Suco de uva concentrado,5568870,1988
SUCO,Suco de uva concentrado,4098583,1989
SUCO,Suco de uva concentrado,7574692,1990
SUCO,Suco de uva concentrado,7715462,1991
SUCO,Suco de uva concentrado,6763926,1992
SUCO,Suco de uva concentrado,8230953,1993
SUCO,Suco de uva concentrado,9459721,1994
SUCO,Suco de uva concentrado,8770183,1995
SUCO,Suco de uva concentrado,6782000,1996
SUCO,Suco de uva concentrado,10524045,1997
SUCO,Suco de uva concentrado,10000000,1998
SUCO,Suco de uva concentrado,11400000,1999
SUCO,Suco de uva concentrado,14176000,2000
SUCO,Suco de uva concentrado,12790752,2001
SUCO,Suco de uva concentrado,14722802,2002
SUCO,Suco de uva concentrado,11048364,2003
SUCO,Suco de uva concentrado,17855732,2004
SUCO,Suco de uva concentrado,19513244,2005
SUCO,Suco de uva concentrado,17414605,2006
SUCO,Suco de uva concentrado,19280709,2007
SUCO,Suco de uva concentrado,23014646,2008
SUCO,Suco de uva concentrado,23006457,2009
SUCO,Suco de uva concentrado,23238685,2010
SUCO,Suco de uva concentrado,29564324,2011
SUCO,Suco de uva concentrado,37624855,2012
SUCO,Suco de uva concentrado,31206394,2013
SUCO,Suco de uva concentrado,33392314,2014
SUCO,Suco de uva concentrado,35661313,2015
SUCO,Suco de uva concentrado,11092520,2016
SUCO,Suco de uva concentrado,30059271,2017
SUCO,Suco de uva concentrado,31099910,2018
SUCO,Suco de uva concentrado,26861009,2019
SUCO,Suco de uva concentrado,27963865,2020
SUCO,Suco de uva concentrado,32131218,2021
SUCO,Suco de uva concentrado,29892550,2022
SUCO,Suco de uva concentrado,28216760,2023
SUCO,Suco de uva concentrado,0,2024
SUCO,Suco de uva integral,1097771,1970
SUCO,Suco de uva integral,2296654,1971
SUCO,Suco de uva integral,3509440,1972
SUCO,Suco de uva integral,0,1973
SUCO,Suco de uva integral,0,1974
SUCO,Suco de uva integral,0,1975
SUCO,Suco de uva integral,0,1976
SUCO,Suco de uva integral,0,1977
SUCO,Suco de uva integral,0,1978
SUCO,Suco de uva integral,0,1979
SUCO,Suco de uva integral,0,1980
SUCO,Suco de uva integral,0,1981
SUCO,Suco de uva integral,0,1982
SUCO,Suco de uva integral,0,1983
SUCO,Suco de uva integral,0,1984
SUCO,Suco de uva integral,3544706,1985
SUCO,Suco de uva integral,2116507,1986
SUCO,Suco de uva integral,2262240,1987
SUCO,Suco de uva integral,2018000,1988
SUCO,Suco de uva integral,2824600,1989
SUCO,Suco de uva integral,2848560,1990
SUCO,Suco de uva integral,3609000,1991
SUCO,Suco de uva integral,4033698,1992
SUCO,Suco de uva integral,3800800,1993
SUCO,Suco de uva integral,3884000,1994
SUCO,Suco de uva integral,4123776,1995
SUCO,Suco de uva integral,2407900,1996
SUCO,Suco de uva integral,2884969,1997
SUCO,Suco de uva integral,3904186,1998
SUCO,Suco de uva integral,4132303,1999
SUCO,Suco de uva integral,3546779,2000
SUCO,Suco de uva integral,5196430,2001
SUCO,Suco de uva integral,5505889,2002
SUCO,Suco de uva integral,1372381,2003
SUCO,Suco de uva integral,6222380,2004
SUCO,Suco de uva integral,7103175,2005
SUCO,Suco de uva integral,13946491,2006
SUCO,Suco de uva integral,10147037,2007
SUCO,Suco de uva integral,11817941,2008
SUCO,Suco de uva integral,16034003,2009
SUCO,Suco de uva integral,26887259,2010
SUCO,Suco de uva integral,39487800,2011
SUCO,Suco de uva integral,31908829,2012
SUCO,Suco de uva integral,33673396,2013
SUCO,Suco de uva integral,43331223,2014
SUCO,Suco de uva integral,52233155,2015
SUCO,Suco de uva integral,31117869,2016
SUCO,Suco de uva integral,46865626,2017
SUCO,Suco de uva integral,34367996,2018
SUCO,Suco de uva integral,50239767,2019
SUCO,Suco de uva integral,40718523,2020
SUCO,Suco de uva integral,68038479,2021
SUCO,Suco de uva integral,35248305,2022
SUCO,Suco de uva integral,38122173,2023
SUCO,Suco de uva integral,0,2024
SUCO,Suco de uva orgânico,0,1970
SUCO,Suco de uva orgânico,0,1971
SUCO,Suco de uva orgânico,0,1972
SUCO,Suco de uva orgânico,0,1973
SUCO,Suco de uva orgânico,0,1974
SUCO,Suco de uva orgânico,0,1975
SUCO,Suco de uva orgânico,0,1976
SUCO,Suco de uva orgânico,0,1977
SUCO,Suco de uva orgânico,0,1978
SUCO,Suco de uva orgânico,0,1979
SUCO,Suco de uva orgânico,0,1980
SUCO,Suco de uva orgânico,0,1981
SUCO,Suco de uva orgânico,0,1982
SUCO,Suco de uva orgânico,0,1983
SUCO,Suco de uva orgânico,0,1984
SUCO,Suco de uva orgânico,0,1985
SUCO,Suco de uva orgânico,0,1986
SUCO,Suco de uva orgânico,0,1987
SUCO,Suco de uva orgânico,0,1988
SUCO,Suco de uva orgânico,0,1989
SUCO,Suco de uva orgânico,0,1990
SUCO,Suco de uva orgânico,0,1991
SUCO,Suco de uva orgânico,0,1992
SUCO,Suco de uva orgânico,0,1993
SUCO,Suco de uva orgânico,0,1994
SUCO,Suco de uva orgânico,0,1995
SUCO,Suco de uva orgânico,0,1996
SUCO,Suco de uva orgânico,0,1997
SUCO,Suco de uva orgânico,0,1998
SUCO,Suco de uva orgânico,0,1999
SUCO,Suco de uva orgânico,0,2000
SUCO,Suco de uva orgânico,0,2001
SUCO,Suco de uva orgânico,0,2002
SUCO,Suco de uva orgânico,0,2003
SUCO,Suco de uva orgânico,0,2004
SUCO,Suco de uva orgânico,0,2005
SUCO,Suco de uva orgânico,0,2006
SUCO,Suco de uva orgânico,0,2007
SUCO,Suco de uva orgânico,0,2008
SUCO,Suco de uva orgânico,0,2009
SUCO,Suco de uva orgânico,0,2010
SUCO,Suco de uva orgânico,0,2011
SUCO,Suco de uva orgânico,0,2012
SUCO,Suco de uva orgânico,0,2013
SUCO,Suco de uva orgânico,0,2014
SUCO,Suco de uva orgânico,0,2015
SUCO,Suco de uva orgânico,0,2016
SUCO,Suco de uva orgânico,0,2017
SUCO,Suco de uva orgânico,0,2018
SUCO,Suco de uva orgânico,0,2019
SUCO,Suco de uva orgânico,471610,2020
SUCO,Suco de uva orgânico,722117,2021
SUCO,Suco de uva orgânico,589094,2022
SUCO,Suco de uva orgânico,611718,2023
SUCO,Suco de uva orgânico,0,2024
SUCO,Suco de uva reconstituído,0,1970
SUCO,Suco de uva reconstituído,0,1971
SUCO,Suco de uva reconstituído,0,1972
SUCO,Suco de uva reconstituído,0,1973
SUCO,Suco de uva reconstituído,0,1974
SUCO,Suco de uva reconstituído,0,1975
SUCO,Suco de uva reconstituído,0,1976
SUCO,Suco de uva reconstituído,0,1977
SUCO,Suco de uva reconstituído,0,1978
SUCO,Suco de uva reconstituído,0,1979
SUCO,Suco de uva reconstituído,0,1980
SUCO,Suco de uva reconstituído,0,1981
SUCO,Suco de uva reconstituído,0,1982
SUCO,Suco de uva reconstituído,0,1983
SUCO,Suco de uva reconstituído,0,1984
SUCO,Suco de uva reconstituído,0,1985
SUCO,Suco de uva reconstituído,0,1986
SUCO,Suco de uva reconstituído,0,1987
SUCO,Suco de uva reconstituído,0,1988
SUCO,Suco de uva reconstituído,0,1989
SUCO,Suco de uva reconstituído,0,1990
SUCO,Suco de uva reconstituído,0,1991
SUCO,Suco de uva reconstituído,0,1992
SUCO,Suco de uva reconstituído,0,1993
SUCO,Suco de uva reconstituído,0,1994
SUCO,Suco de uva reconstituído,0,1995
SUCO,Suco de uva reconstituído,0,1996
SUCO,Suco de uva reconstituído,0,1997
SUCO,Suco de uva reconstituído,0,1998
SUCO,Suco de uva reconstituído,0,1999
SUCO,Suco de uva reconstituído,0,2000
SUCO,Suco de uva reconstituído,0,2001
SUCO,Suco de uva reconstituído,0,2002
SUCO,Suco de uva reconstituído,0,2003
SUCO,Suco de uva reconstituído,0,2004
SUCO,Suco de uva reconstituído,0,2005
SUCO,Suco de uva reconstituído,0,2006
SUCO,Suco de uva reconstituído,0,2007
SUCO,Suco de uva reconstituído,0,2008
SUCO,Suco de uva reconstituído,0,2009
SUCO,Suco de uva reconstituído,0,2010
SUCO,Suco de uva reconstituído,0,2011
SUCO,Suco de uva reconstituído,0,2012
SUCO,Suco de uva reconstituído,0,2013
SUCO,Suco de uva reconstituído,0,2014
SUCO,Suco de uva reconstituído,0,2015
SUCO,Suco de uva reconstituído,0,2016
SUCO,Suco de uva reconstituído,59300,2017
SUCO,Suco de uva reconstituído,0,2018
SUCO,Suco de uva reconstituído,584256,2019
SUCO,Suco de uva reconstituído,0,2020
SUCO,Suco de uva reconstituído,0,2021
SUCO,Suco de uva reconstituído,0,2022
SUCO,Suco de uva reconstituído,0,2023
SUCO,Suco de uva reconstituído,0,2024
VINHO DE MESA,Branco,748400,1970
VINHO DE MESA,Branco,1160500,1971
VINHO DE MESA,Branco,1812367,1972
VINHO DE MESA,Branco,243900,1973
VINHO DE MESA,Branco,4138768,1974
VINHO DE MESA,Branco,1441507,1975
VINHO DE MESA,Branco,1871473,1976
VINHO DE MESA,Branco,4954387,1977
VINHO DE MESA,Branco,5079748,1978
VINHO DE MESA,Branco,7146395,1979
VINHO DE MESA,Branco,5363452,1980
VINHO DE MESA,Branco,12547739,1981
VINHO DE MESA,Branco,15782499,1982
VINHO DE MESA,Branco,12191896,1983
VINHO DE MESA,Branco,19502230,1984
VINHO DE MESA,Branco,23010666,1985
VINHO DE MESA,Branco,16872183,1986
VINHO DE MESA,Branco,27497857,1987
VINHO DE MESA,Branco,32660045,1988
VINHO DE MESA,Branco,24603265,1989
VINHO DE MESA,Branco,33512030,1990
VINHO DE MESA,Branco,25046588,1991
VINHO DE MESA,Branco,25446255,1992
VINHO DE MESA,Branco,31986075,1993
VINHO DE MESA,Branco,28291853,1994
VINHO DE MESA,Branco,15472732,1995
VINHO DE MESA,Branco,24073622,1996
VINHO DE MESA,Branco,41842945,1997
VINHO DE MESA,Branco,32140249,1998
VINHO DE MESA,Branco,42528150,1999
VINHO DE MESA,Branco,44902276,2000
VINHO DE MESA,Branco,44322836,2001
VINHO DE MESA,Branco,35329657,2002
VINHO DE MESA,Branco,40861639,2003
VINHO DE MESA,Branco,51719967,2004
VINHO DE MESA,Branco,39212146,2005
VINHO DE MESA,Branco,31738390,2006
VINHO DE MESA,Branco,42118552,2007
VINHO DE MESA,Branco,42942053,2008
VINHO DE MESA,Branco,39211278,2009
VINHO DE MESA,Branco,35408083,2010
VINHO DE MESA,Branco,46007504,2011
VINHO DE MESA,Branco,34938249,2012
VINHO DE MESA,Branco,32066403,2013
VINHO DE MESA,Branco,37438069,2014
VINHO DE MESA,Branco,39557250,2015
VINHO DE MESA,Branco,10727099,2016
VINHO DE MESA,Branco,217527985,2017
VINHO DE MESA,Branco,29229970,2018
VINHO DE MESA,Branco,22032828,2019
VINHO DE MESA,Branco,19568734,2020
VINHO DE MESA,Branco,26432799,2021
VINHO DE MESA,Branco,30198430,2022
VINHO DE MESA,Branco,27910299,2023
VINHO DE MESA,Branco,0,2024
VINHO DE MESA,Rosado,42236152,1970
VINHO DE MESA,Rosado,31970782,1971
VINHO DE MESA,Rosado,26960004,1972
VINHO DE MESA,Rosado,27877426,1973
VINHO DE MESA,Rosado,43192093,1974
VINHO DE MESA,Rosado,31685568,1975
VINHO DE MESA,Rosado,24333795,1976
VINHO DE MESA,Rosado,35603565,1977
VINHO DE MESA,Rosado,32056558,1978
VINHO DE MESA,Rosado,49370148,1979
VINHO DE MESA,Rosado,23284978,1980
VINHO DE MESA,Rosado,39425814,1981
VINHO DE MESA,Rosado,35622605,1982
VINHO DE MESA,Rosado,20989120,1983
VINHO DE MESA,Rosado,38563073,1984
VINHO DE MESA,Rosado,35595899,1985
VINHO DE MESA,Rosado,22072645,1986
VINHO DE MESA,Rosado,25128167,1987
VINHO DE MESA,Rosado,38383071,1988
VINHO DE MESA,Rosado,20267523,1989
VINHO DE MESA,Rosado,22676272,1990
VINHO DE MESA,Rosado,11400830,1991
VINHO DE MESA,Rosado,19163270,1992
VINHO DE MESA,Rosado,14596702,1993
VINHO DE MESA,Rosado,12301693,1994
VINHO DE MESA,Rosado,32141555,1995
VINHO DE MESA,Rosado,12947240,1996
VINHO DE MESA,Rosado,24514261,1997
VINHO DE MESA,Rosado,16546829,1998
VINHO DE MESA,Rosado,15843212,1999
VINHO DE MESA,Rosado,19880630,2000
VINHO DE MESA,Rosado,9342185,2001
VINHO DE MESA,Rosado,8367750,2002
VINHO DE MESA,Rosado,6170398,2003
VINHO DE MESA,Rosado,8069892,2004
VINHO DE MESA,Rosado,6169620,2005
VINHO DE MESA,Rosado,3809942,2006
VINHO DE MESA,Rosado,5013136,2007
VINHO DE MESA,Rosado,3506830,2008
VINHO DE MESA,Rosado,2063474,2009
VINHO DE MESA,Rosado,2569809,2010
VINHO DE MESA,Rosado,1719887,2011
VINHO DE MESA,Rosado,1963356,2012
VINHO DE MESA,Rosado,1726022,2013
VINHO DE MESA,Rosado,958691,2014
VINHO DE MESA,Rosado,939838,2015
VINHO DE MESA,Rosado,312725,2016
VINHO DE MESA,Rosado,36121245,2017
VINHO DE MESA,Rosado,875524,2018
VINHO DE MESA,Rosado,1551794,2019
VINHO DE MESA,Rosado,715289,2020
VINHO DE MESA,Rosado,1391200,2021
VINHO DE MESA,Rosado,1988968,2022
VINHO DE MESA,Rosado,2531246,2023
VINHO DE MESA,Rosado,0,2024
VINHO DE MESA,Tinto,174224052,1970
VINHO DE MESA,Tinto,121133369,1971
VINHO DE MESA,Tinto,118180926,1972
VINHO DE MESA,Tinto,88589019,1973
VINHO DE MESA,Tinto,146544484,1974
VINHO DE MESA,Tinto,144274134,1975
VINHO DE MESA,Tinto,118360170,1976
VINHO DE MESA,Tinto,154801826,1977
VINHO DE MESA,Tinto,162917363,1978
VINHO DE MESA,Tinto,154736439,1979
VINHO DE MESA,Tinto,101659755,1980
VINHO DE MESA,Tinto,134156175,1981
VINHO DE MESA,Tinto,183349460,1982
VINHO DE MESA,Tinto,87080528,1983
VINHO DE MESA,Tinto,119615028,1984
VINHO DE MESA,Tinto,216732390,1985
VINHO DE MESA,Tinto,118766694,1986
VINHO DE MESA,Tinto,97841160,1987
VINHO DE MESA,Tinto,173747942,1988
VINHO DE MESA,Tinto,136931173,1989
VINHO DE MESA,Tinto,154359897,1990
VINHO DE MESA,Tinto,90320836,1991
VINHO DE MESA,Tinto,118638894,1992
